DataValue,LocalDateTime,UTCOffset,SiteCode,VariableCode,CensorCode,SourceID,QualityControlLevelID,MethodDescription
33.4,04/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,04/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,04/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34,04/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,04/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,04/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,04/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,04/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,04/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,05/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.5,05/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.9,05/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,05/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.3,05/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,05/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,05/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
36.2,05/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
38.7,05/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
37.5,05/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,05/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,05/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,05/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,05/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,05/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,05/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,05/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.8,05/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34,05/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,05/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,05/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,05/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,05/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,05/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,05/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,05/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,05/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,05/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,05/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,05/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,05/31/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,06/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,06/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,06/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,06/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.7,06/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,06/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,06/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,06/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,06/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.1,06/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
35.2,06/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,06/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.8,06/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,06/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,06/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,06/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,06/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,06/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,06/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,06/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,06/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,06/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,06/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,06/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,06/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,06/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,06/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,06/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,06/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,06/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,07/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,07/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,07/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,07/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,07/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,07/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,07/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,07/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,07/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,07/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,07/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,07/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,07/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,07/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,07/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,07/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.5,07/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.4,07/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.7,07/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,07/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,07/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,07/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.5,07/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,07/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,07/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,07/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,07/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,07/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,07/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.5,07/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34,07/31/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
36.1,08/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
35.4,08/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,08/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,08/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,08/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,08/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,08/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.1,08/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,08/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,08/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,08/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,08/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,08/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,08/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,08/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,08/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.2,08/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,08/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
27.5,08/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,08/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,08/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,08/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,08/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,08/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,08/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,08/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,08/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,08/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,08/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,08/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,08/31/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,09/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,09/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,09/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,09/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,09/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,09/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,09/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,09/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,09/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,09/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,09/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,09/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,09/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,09/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,09/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,09/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,09/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,09/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
34.6,09/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,09/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,09/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,09/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,09/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.1,09/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.6,09/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,09/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,09/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.1,09/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,09/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,09/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,10/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,10/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,10/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,10/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.1,10/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,10/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,10/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,10/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,10/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,10/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,10/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,10/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.9,10/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.1,10/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,10/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,10/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,10/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,10/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,10/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,10/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,10/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,10/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,10/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,10/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,10/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,10/31/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,11/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,11/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,11/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,11/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,11/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,11/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,11/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,11/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,11/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,11/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,11/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.9,11/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,11/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,11/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,11/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,11/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,11/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,11/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,11/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
27,11/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,11/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,11/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,11/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,11/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,11/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,11/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,11/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,11/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,12/01/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.1,12/02/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,12/03/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
27.3,12/04/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,12/05/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,12/06/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,12/07/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,12/08/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,12/09/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.8,12/10/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,12/11/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/12/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,12/13/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.6,12/14/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.3,12/15/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,12/16/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,12/17/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,12/18/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/19/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,12/20/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,12/21/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,12/22/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/23/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,12/24/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,12/25/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/26/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,12/27/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.5,12/28/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,12/29/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,12/30/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.4,12/31/2001 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.5,01/01/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.5,01/02/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.5,01/03/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,01/04/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,01/05/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,01/06/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,01/07/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28,01/08/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,01/09/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,01/10/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,01/11/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.4,01/12/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.4,01/13/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,01/14/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,01/15/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,01/16/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,01/17/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,01/18/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,01/19/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,01/20/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,01/21/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,01/22/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.1,01/23/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,01/24/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,01/25/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,01/26/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,01/27/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,01/28/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,01/29/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28,01/30/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,01/31/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,02/01/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.1,02/02/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,02/03/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,02/04/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28,02/05/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.1,02/06/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.4,02/07/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28,02/08/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,02/09/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,02/10/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.7,02/11/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.6,02/12/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,02/13/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.9,02/14/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.9,02/15/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,02/16/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,02/17/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,02/18/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,02/19/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,02/20/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,02/21/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,02/22/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,02/23/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
28.4,02/24/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,02/25/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,02/26/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,02/27/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,02/28/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,03/01/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,03/02/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,03/03/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,03/04/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,03/05/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,03/06/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,03/07/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,03/08/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,03/09/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,03/10/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,03/11/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,03/12/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29,03/13/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,03/14/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,03/15/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,03/16/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,03/17/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33,03/18/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,03/19/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,03/20/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,03/21/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,03/22/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
30,03/23/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31,03/24/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,03/25/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,03/26/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,03/27/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,03/28/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,03/29/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,03/30/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,03/31/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,04/01/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,04/02/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,04/03/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,04/04/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,04/05/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
32,04/06/2002 00:00:00,7,PHANTHIET,Tmax,,1,,Manual
